_frac	residential_loss_usd	commercial_loss_usd	total_property_loss_usd	annual_tax_base_loss	superfund_flag	silicosis_cases	fibrosis_cases	hearing_loss_cases	fatal_injuries	kids_neuro_impaired	adult_cancer_cases	worker_health_cost_usd	community_health_cost_usd	total_health_cost_usd	ltc_annual_cases	ltc_annual_cost_usd	ltc_medicaid_cost_usd	ltc_capacity_shortfall	families_displaced_ltc	water_upgrade_capex_usd	water_om_annual_usd	em_annual_usd	sped_annual_usd	ph_surveillance_usd	mental_health_usd	municipal_annual_usd	tax_revenue_loss_usd	effective_deficit_usd	fiscal_stress_ratio	fiscal_collapse_flag	medicaid_annual_usd	unfunded_cleanup_usd	perpetual_treatment_usd	tourism_tax_loss_usd	ihs_obligation_usd	state_annual_load_usd	power_demand_mw	grid_reserve_margin	grid_stress_flag	transmission_capex_usd	ratepayer_burden_usd	water_stress_ratio	water_conflict_flag	road_maint_annual_usd	ems_response_time_min	sulfate_mg_l	wells_contaminated	forced_migrants	tailings_failed
375	0.68	734672000.0	131860886.57534246	866532886.5753424	9705168.329643834	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7702800	4216000	3199200.0	10020500	0	126060	17561760.0	9705168.329643834	27266928.329643834	0.35264578313253014	True	17333640.0	864000000.0	45000000.0	29582450.6238257	0	91916090.6238257	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.5217203123602023	917	764	True
376	0.68	734672000.0	131823202.46575339	866495202.4657534	9704746.267616438	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7669200	4216000	3199200.0	10020500	0	125565	17561265.0	9704746.267616438	27266011.267616436	0.35263584337349396	True	17323840.0	864000000.0	45000000.0	29480617.848054476	0	91804457.84805447	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.5095973628636283	913	761	True
377	0.68	734672000.0	131785518.35616438	866457518.3561643	9704324.205589041	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7644000	4216000	3199200.0	10020500	0	125070	17560770.0	9704324.205589041	27265094.20558904	0.35262590361445784	True	17323840.0	864000000.0	45000000.0	29379135.61505448	0	91702975.61505449	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.4975161446493432	910	758	True
378	0.68	734672000.0	131760395.61643836	866432395.6164384	9704042.83090411	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7618800	4216000	3199200.0	10020500	0	124740	17560440.0	9704042.83090411	27264482.83090411	0.3526192771084337	True	17323840.0	864000000.0	45000000.0	29278002.718139224	0	91601842.71813923	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.4854765140641932	907	756	True
379	0.68	734672000.0	131722711.50684929	866394711.5068493	9703620.768876713	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7593600	4216000	3199200.0	10020500	0	124245	17559945.0	9703620.768876713	27263565.768876713	0.3526093373493976	True	17314040.0	864000000.0	45000000.0	29177217.954776037	0	91491257.95477603	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.4734783279495285	904	753	True
380	0.68	734672000.0	131697588.76712327	866369588.7671232	9703339.39419178	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7568400	4216000	3199200.0	10020500	0	123915	17559615.0	9703339.39419178	27262954.39419178	0.35260271084337347	True	17314040.0	864000000.0	45000000.0	29076780.126571786	0	91390820.12657179	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.4615214436394983	901	751	True
381	0.68	734672000.0	131659904.65753424	866331904.6575342	9702917.332164383	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7543200	4216000	3199200.0	10020500	0	123420	17559120.0	9702917.332164383	27262037.332164384	0.35259277108433734	True	17304240.0	864000000.0	45000000.0	28976688.039258584	0	91280928.03925858	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.449605718959355	898	748	True
382	0.68	734672000.0	131622220.54794519	866294220.5479451	9702495.270136986	True	56	77	238	2.03	409	17	151578000.0	498110000	649688000.0	503	25792000	15991040.0	0	0	7518000	4216000	3199200.0	10020500	0	122925	17558625.0	9702495.270136986	27261120.270136986	0.3525828313253012	True	17304240.0	864000000.0	45000000.0	28876940.502679653	0	91181180.50267965	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.437731012223768	895	745	True
383	0.68	734672000.0	131597097.80821916	866269097.8082192	9702213.895452054	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7492800	4216000	3199200.0	10020500	0	122595	17558295.0	9702213.895452054	27260508.895452052	0.3525762048192771	True	17236160.0	864000000.0	45000000.0	28777536.330775116	0	91013696.33077511	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.4258971822351327	892	743	True
384	0.68	734672000.0	131559413.69863014	866231413.6986301	9701791.833424658	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7467600	4216000	3199200.0	10020500	0	122100	17557800.0	9701791.833424658	27259591.833424658	0.35256626506024097	True	17236160.0	864000000.0	45000000.0	28678474.34156792	0	90914634.34156792	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.414104088281895	889	740	True
385	0.68	734672000.0	131534290.9589041	866206290.9589041	9701510.458739726	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7434000	4216000	3199200.0	10020500	0	121770	17557470.0	9701510.458739726	27258980.458739728	0.35255963855421685	True	17226360.0	864000000.0	45000000.0	28579753.357149757	0	90806113.35714975	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.4023515901368757	885	738	True
386	0.68	734672000.0	131496606.84931505	866168606.849315	9701088.39671233	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7408800	4216000	3199200.0	10020500	0	121275	17556975.0	9701088.39671233	27258063.39671233	0.3525496987951807	True	17226360.0	864000000.0	45000000.0	28481372.20366711	0	90707732.2036671	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.3906395480556086	882	735	True
387	0.68	734672000.0	131471484.10958903	866143484.109589	9700807.022027396	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7383600	4216000	3199200.0	10020500	0	120945	17556645.0	9700807.022027396	27257452.022027396	0.3525430722891566	True	17216560.0	864000000.0	45000000.0	28383329.71130724	0	90599889.71130724	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.3789678227746713	879	733	True
388	0.68	734672000.0	131433799.99999999	866105800.0	9700384.959999999	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7358400	4216000	3199200.0	10020500	0	120450	17556150.0	9700384.959999999	27256534.96	0.3525331325301205	True	17216560.0	864000000.0	45000000.0	28285624.7142843	0	90502184.7142843	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.367336275510036	876	730	True
389	0.68	734672000.0	131408677.26027396	866080677.2602739	9700103.585315067	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7333200	4216000	3199200.0	10020500	0	120120	17555820.0	9700103.585315067	27255923.585315067	0.3525265060240964	True	17216560.0	864000000.0	45000000.0	28188256.05082547	0	90404816.05082548	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.355744767955413	873	728	True
390	0.68	734672000.0	131370993.15068492	866042993.150685	9699681.52328767	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7308000	4216000	3199200.0	10020500	0	119625	17555325.0	9699681.52328767	27255006.52328767	0.3525165662650602	True	17206760.0	864000000.0	45000000.0	28091222.56315716	0	90297982.56315716	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.344193162280614	870	725	True
391	0.68	734672000.0	131345870.41095889	866017870.4109589	9699400.148602739	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7282800	4216000	3199200.0	10020500	0	119295	17554995.0	9699400.148602739	27254395.14860274	0.35250993975903616	True	17206760.0	864000000.0	45000000.0	27994523.0974912	0	90201283.0974912	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.332681321129905	867	723	True
392	0.68	734672000.0	131308186.30136986	865980186.3013699	9698978.086575342	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7257600	4216000	3199200.0	10020500	0	118800	17554500.0	9698978.086575342	27253478.086575344	0.3525	True	17196960.0	864000000.0	45000000.0	27898156.50401118	0	90095116.50401118	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.3212091076203785	864	720	True
393	0.68	734672000.0	131283063.56164384	865955063.5616438	9698696.71189041	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7232400	4216000	3199200.0	10020500	0	118470	17554170.0	9698696.71189041	27252866.71189041	0.3524933734939759	True	17196960.0	864000000.0	45000000.0	27802121.63685872	0	89999081.63685872	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.309776385340324	861	718	True
394	0.68	734672000.0	131245379.45205477	865917379.4520547	9698274.649863012	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7207200	4216000	3199200.0	10020500	0	117975	17553675.0	9698274.649863012	27251949.649863012	0.35248343373493973	True	17187160.0	864000000.0	45000000.0	27706417.354119875	0	89893577.35411987	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.298383018347604	858	715	True
395	0.68	734672000.0	131220256.71232875	865892256.7123288	9697993.275178082	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7182000	4216000	3199200.0	10020500	0	117645	17553345.0	9697993.275178082	27251338.275178082	0.35247680722891567	True	17187160.0	864000000.0	45000000.0	27611042.517811567	0	89798202.51781157	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.2870288711680438	855	713	True
396	0.68	734672000.0	131182572.6027397	865854572.6027397	9697571.213150684	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7156800	4216000	3199200.0	10020500	0	117150	17552850.0	9697571.213150684	27250421.213150684	0.35246686746987954	True	17177360.0	864000000.0	45000000.0	27515995.993868034	0	89693355.99386804	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.275713808793814	852	710	True
397	0.68	734672000.0	131157449.86301368	865829449.8630137	9697289.838465754	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7140000	4216000	3199200.0	10020500	0	116820	17552520.0	9697289.838465754	27249809.838465754	0.3524602409638554	True	17177360.0	864000000.0	45000000.0	27421276.65212734	0	89598636.65212734	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.2644376966818265	850	708	True
398	0.68	734672000.0	131119765.75342464	865791765.7534246	9696867.776438355	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7114800	4216000	3199200.0	10020500	0	116325	17552025.0	9696867.776438355	27248892.776438355	0.3524503012048193	True	17167560.0	864000000.0	45000000.0	27326883.366317954	0	89494443.36631796	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.2532004007521373	847	705	True
399	0.68	734672000.0	131094643.01369862	865766643.0136986	9696586.401753424	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7089600	4216000	3199200.0	10020500	0	115995	17551695.0	9696586.401753424	27248281.401753426	0.3524436746987952	True	17167560.0	864000000.0	45000000.0	27232815.014045373	0	89400375.01404537	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.242001787386354	844	703	True
400	0.68	734672000.0	131069520.27397257	865741520.2739725	9696305.027068492	True	56	77	238	2.03	409	16	151578000.0	497680000	649258000.0	502	25698000	15932760.0	0	0	7064400	4216000	3199200.0	10020500	0	115665	17551365.0	9696305.027068492	27247670.027068492	0.3524370481927711	True	17167560.0	864000000.0	45000000.0	27139070.476778705	0	89306630.4767787	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.2308417234260363	841	701	True
401	0.68	734672000.0	131031836.16438356	865703836.1643835	9695882.965041095	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	7039200	4216000	3199200.0	10020500	0	115170	17550870.0	9695882.965041095	27246752.965041094	0.3524271084337349	True	17099480.0	864000000.0	45000000.0	27045648.639837474	0	89145128.63983747	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.2197200761711278	838	698	True
402	0.68	734672000.0	131006713.42465754	865678713.4246576	9695601.590356166	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	7014000	4216000	3199200.0	10020500	0	114840	17550540.0	9695601.590356166	27246141.590356164	0.35242048192771086	True	17099480.0	864000000.0	45000000.0	26952548.392378267	0	89052028.39237827	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.208636713378365	835	696	True
403	0.68	734672000.0	130969029.31506847	865641029.3150685	9695179.528328767	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6988800	4216000	3199200.0	10020500	0	114345	17550045.0	9695179.528328767	27245224.52832877	0.3524105421686747	True	17089680.0	864000000.0	45000000.0	26859768.627381604	0	88949448.62738161	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.197591503259715	832	693	True
404	0.68	734672000.0	130943906.57534245	865615906.5753424	9694898.153643835	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6963600	4216000	3199200.0	10020500	0	114015	17549715.0	9694898.153643835	27244613.153643835	0.3524039156626506	True	17089680.0	864000000.0	45000000.0	26767308.241638705	0	88856988.2416387	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.1865843144807986	829	691	True
405	0.68	734672000.0	130918783.83561642	865590783.8356165	9694616.778958904	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6938400	4216000	3199200.0	10020500	0	113685	17549385.0	9694616.778958904	27244001.7789589	0.3523972891566265	True	17089680.0	864000000.0	45000000.0	26675166.135738444	0	88764846.13573845	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.175615016159339	826	689	True
406	0.68	734672000.0	130881099.72602738	865553099.7260274	9694194.716931507	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6921600	4216000	3199200.0	10020500	0	113190	17548890.0	9694194.716931507	27243084.716931507	0.35238734939759037	True	17079880.0	864000000.0	45000000.0	26583341.2140542	0	88663221.2140542	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.164683477863595	824	686	True
407	0.68	734672000.0	130855976.98630136	865527976.9863014	9693913.342246575	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6896400	4216000	3199200.0	10020500	0	112860	17548560.0	9693913.342246575	27242473.342246577	0.35238072289156624	True	17079880.0	864000000.0	45000000.0	26491832.38473091	0	88571712.3847309	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.1537895696108222	821	684	True
408	0.68	734672000.0	130830854.24657534	865502854.2465754	9693631.967561644	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6871200	4216000	3199200.0	10020500	0	112530	17548230.0	9693631.967561644	27241861.967561644	0.3523740963855422	True	17070080.0	864000000.0	45000000.0	26400638.559671987	0	88470718.55967198	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.1429331618657126	818	682	True
409	0.68	734672000.0	130793170.13698627	865465170.1369863	9693209.905534245	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6846000	4216000	3199200.0	10020500	0	112035	17547735.0	9693209.905534245	27240944.905534245	0.352364156626506	True	17070080.0	864000000.0	45000000.0	26309758.65452651	0	88379838.6545265	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.1321141255388705	815	679	True
410	0.68	734672000.0	130768047.39726025	865440047.3972602	9692928.530849313	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6820800	4216000	3199200.0	10020500	0	111705	17547405.0	9692928.530849313	27240333.530849315	0.35235753012048193	True	17060280.0	864000000.0	45000000.0	26219191.588676203	0	88279471.5886762	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.1213323319852626	812	677	True
411	0.68	734672000.0	130730363.28767124	865402363.2876712	9692506.468821917	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6795600	4216000	3199200.0	10020500	0	111210	17546910.0	9692506.468821917	27239416.468821917	0.3523475903614458	True	17060280.0	864000000.0	45000000.0	26128936.285222683	0	88189216.28522268	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.1105876530027	809	674	True
412	0.68	734672000.0	130705240.54794519	865377240.5479451	9692225.094136985	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6778800	4216000	3199200.0	10020500	0	110880	17546580.0	9692225.094136985	27238805.094136983	0.3523409638554217	True	17050480.0	864000000.0	45000000.0	26038991.670974586	0	88089471.67097458	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.099879960830308	807	672	True
413	0.68	734672000.0	130680117.80821916	865352117.8082192	9691943.719452055	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6753600	4216000	3199200.0	10020500	0	110550	17546250.0	9691943.719452055	27238193.719452053	0.35233433734939756	True	17050480.0	864000000.0	45000000.0	25949356.676434826	0	87999836.67643483	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.089209128147003	804	670	True
414	0.68	734672000.0	130654995.06849314	865326995.0684931	9691662.344767123	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6728400	4216000	3199200.0	10020500	0	110220	17545920.0	9691662.344767123	27237582.344767123	0.3523277108433735	True	17050480.0	864000000.0	45000000.0	25860030.23578794	0	87910510.23578794	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.078575028069993	801	668	True
415	0.68	734672000.0	130617310.9589041	865289310.9589041	9691240.282739727	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6703200	4216000	3199200.0	10020500	0	109725	17545425.0	9691240.282739727	27236665.28273973	0.35231777108433737	True	17040680.0	864000000.0	45000000.0	25771011.2868873	0	87811691.2868873	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.0679775341532496	798	665	True
416	0.68	734672000.0	130592188.21917807	865264188.2191781	9690958.908054795	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6686400	4216000	3199200.0	10020500	0	109395	17545095.0	9690958.908054795	27236053.908054795	0.35231114457831325	True	17040680.0	864000000.0	45000000.0	25682298.771242578	0	87722978.77124257	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.0574165203860213	796	663	True
417	0.68	734672000.0	130567065.47945204	865239065.479452	9690677.533369862	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6661200	4216000	3199200.0	10020500	0	109065	17544765.0	9690677.533369862	27235442.53336986	0.35230451807228913	True	17030880.0	864000000.0	45000000.0	25593891.63400713	0	87624771.63400713	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.046891861191325	793	661	True
418	0.68	734672000.0	130529381.36986302	865201381.369863	9690255.471342467	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6636000	4216000	3199200.0	10020500	0	108570	17544270.0	9690255.471342467	27234525.471342467	0.352294578313253	True	17030880.0	864000000.0	45000000.0	25505788.823965434	0	87536668.82396543	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.036403431424456	790	658	True
419	0.68	734672000.0	130504258.63013697	865176258.630137	9689974.096657533	True	56	77	238	2.03	409	15	151578000.0	497250000	648828000.0	501	25604000	15874480.0	0	0	6610800	4216000	3199200.0	10020500	0	108240	17543940.0	9689974.096657533	27233914.096657533	0.35228795180722894	True	17030880.0	864000000.0	45000000.0	25417989.29352061	0	87448869.29352061	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.0259511063715014	787	656	True
420	0.68	734672000.0	130479135.89041094	865151135.8904109	9689692.721972601	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6594000	4216000	3199200.0	10020500	0	107910	17543610.0	9689692.721972601	27233302.7219726	0.3522813253012048	True	16962800.0	864000000.0	45000000.0	25330491.998681974	0	87293291.99868198	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.0155347617478543	785	654	True
421	0.68	734672000.0	130454013.15068494	865126013.150685	9689411.347287672	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6568800	4216000	3199200.0	10020500	0	107580	17543280.0	9689411.347287672	27232691.34728767	0.3522746987951807	True	16962800.0	864000000.0	45000000.0	25243295.899052586	0	87206095.89905259	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	3.0051542736967365	782	652	True
422	0.68	734672000.0	130416329.04109587	865088329.0410959	9688989.285260273	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6543600	4216000	3199200.0	10020500	0	107085	17542785.0	9688989.285260273	27231774.285260275	0.35226475903614457	True	16953000.0	864000000.0	45000000.0	25156399.95781693	0	87109399.95781693	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.9948095187877297	779	649	True
423	0.68	734672000.0	130391206.30136985	865063206.3013699	9688707.910575343	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6526800	4216000	3199200.0	10020500	0	106755	17542455.0	9688707.910575343	27231162.910575345	0.3522581325301205	True	16953000.0	864000000.0	45000000.0	25069803.141728524	0	87022803.14172852	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.9845003740153007	777	647	True
424	0.68	734672000.0	130366083.56164382	865038083.5616438	9688426.535890412	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6501600	4216000	3199200.0	10020500	0	106425	17542125.0	9688426.535890412	27230551.53589041	0.3522515060240964	True	16953000.0	864000000.0	45000000.0	24983504.421097722	0	86936504.42109773	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.974226716797348	774	645	True
425	0.68	734672000.0	130340960.8219178	865012960.8219178	9688145.16120548	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6476400	4216000	3199200.0	10020500	0	106095	17541795.0	9688145.16120548	27229940.161205478	0.35224487951807226	True	16943200.0	864000000.0	45000000.0	24897502.769779358	0	86840702.76977935	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.9639884249737327	771	643	True
426	0.68	734672000.0	130303276.71232876	864975276.7123288	9687723.099178083	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6459600	4216000	3199200.0	10020500	0	105600	17541300.0	9687723.099178083	27229023.099178083	0.35223493975903614	True	16943200.0	864000000.0	45000000.0	24811797.165160645	0	86754997.16516064	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.9537853768048388	769	640	True
427	0.68	734672000.0	130278153.97260274	864950153.9726027	9687441.72449315	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6434400	4216000	3199200.0	10020500	0	105270	17540970.0	9687441.72449315	27228411.72449315	0.35222831325301207	True	16933400.0	864000000.0	45000000.0	24726386.58814895	0	86659786.58814895	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.943617450970113	766	638	True
428	0.68	734672000.0	130253031.23287672	864925031.2328768	9687160.34980822	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6409200	4216000	3199200.0	10020500	0	104940	17540640.0	9687160.34980822	27227800.34980822	0.35222168674698795	True	16933400.0	864000000.0	45000000.0	24641270.023159724	0	86574670.02315973	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.933484526566634	763	636	True
429	0.68	734672000.0	130227908.49315067	864899908.4931507	9686878.975123288	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6392400	4216000	3199200.0	10020500	0	104610	17540310.0	9686878.975123288	27227188.975123286	0.35221506024096383	True	16933400.0	864000000.0	45000000.0	24556446.458104383	0	86489846.45810439	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.923386483107665	761	634	True
430	0.68	734672000.0	130202785.75342464	864874785.7534246	9686597.600438356	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6367200	4216000	3199200.0	10020500	0	104280	17539980.0	9686597.600438356	27226577.600438356	0.35220843373493976	True	16923600.0	864000000.0	45000000.0	24471914.884378303	0	86395514.8843783	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.9133232005212264	758	632	True
431	0.68	734672000.0	130177663.01369862	864849663.0136986	9686316.225753425	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6350400	4216000	3199200.0	10020500	0	103950	17539650.0	9686316.225753425	27225966.225753427	0.35220180722891564	True	16923600.0	864000000.0	45000000.0	24387674.296848807	0	86311274.2968488	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.9032945591486676	756	630	True
432	0.68	734672000.0	130139978.90410957	864811978.9041096	9685894.163726028	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6325200	4216000	3199200.0	10020500	0	103455	17539155.0	9685894.163726028	27225049.163726028	0.3521918674698795	True	16913800.0	864000000.0	45000000.0	24303723.693843238	0	86217523.69384325	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.8933004397432427	753	627	True
433	0.68	734672000.0	130114856.16438355	864786856.1643835	9685612.789041096	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6300000	4216000	3199200.0	10020500	0	103125	17538825.0	9685612.789041096	27224437.789041094	0.3521852409638554	True	16913800.0	864000000.0	45000000.0	24220062.077137034	0	86133862.07713704	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.8833407234686947	750	625	True
434	0.68	734672000.0	130089733.42465752	864761733.4246576	9685331.414356165	True	56	77	238	2.03	409	14	151578000.0	496820000	648398000.0	500	25510000	15816200.0	0	0	6283200	4216000	3199200.0	10020500	0	102795	17538495.0	9685331.414356165	27223826.414356165	0.35217861445783133	True	16913800.0	864000000.0	45000000.0	24136688.451941837	0	86050488.45194183	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	2.8734152918978375	748	623	True
